standard_property_name,possible_table_name,parent_table_name,node_name,node_category,node_subpart_type,asset_class
arrangement_3_flush_connection,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_3_flush_connection,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_3_flush_connection,SEAL SPECIFICATION,SEAL SPECIFICATION,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_3_flush_connection,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_3_piping_plans,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_3_piping_plans,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_3_piping_plans,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_3_piping_plans,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
category_1,SEAL SPECIFICATION,SEAL SPECIFICATION,equipments,auxiliary_equipments,seal_auxiliary_system,pump
category_1,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
category_1_4_1_2,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
category_1_4_1_2,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
category_2,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
category_2,SEAL SPECIFICATION,SEAL SPECIFICATION,equipments,auxiliary_equipments,seal_auxiliary_system,pump
category_3,SEAL SPECIFICATION,SEAL SPECIFICATION,equipments,auxiliary_equipments,seal_auxiliary_system,pump
category_3,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
other_specify,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
piping_plans,SEAL SPECIFICATION,SEAL SPECIFICATION,equipments,auxiliary_equipments,seal_auxiliary_system,pump
piping_plans,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
piping_plans_annex_g,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
piping_plans_annex_g,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
piping_plans_annex_g_product_between_seals_atmosphere,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
piping_plans_atm,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
piping_plans_atmosphere,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
piping_plans_between_seals,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
piping_plans_between_seals,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
piping_plans_prod,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
piping_plans_productivity,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
seal_code,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
seal_code_annex_d,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive_approval_for_9_or_more_set_screws,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive_approval_for_9_or_more_set_screws_6_1_3_14,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive_approval_for_greater_or_equal_to_9_set_screws,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive_approval_for_greater_than_or_equal_to_9_8_set_screws,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive_approval_for_greater_than_or_equal_to_9_set_screws,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive_approval_for_greater_than_or_equal_to_9_set_screws,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive_approval_for_greater_than_or_equal_to_9_set_screws_6_1_3_14,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive_approval_for_more_than_or_equal_to_9_set_screws,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive_other_specify,SEAL SPECIFICATION,SEAL SPECIFICATION,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive_other_specify,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive_other_specify,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive_other_specify,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive_set_screws,SEAL SPECIFICATION,SEAL SPECIFICATION,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive_set_screws,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive_set_screws_approval_for_9_or_more_set_screws,SEAL SPECIFICATION,SEAL SPECIFICATION,equipments,auxiliary_equipments,seal_auxiliary_system,pump
steeve_shaft_drive_approval_for_greater_than_or_equal_to_9_set_screws,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
steeve_shaft_drive_set_screws,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a,SEAL SPECIFICATION,SEAL SPECIFICATION,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_4_1_3,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_4_1_3_single_spring,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_4_1_3_stationary_spring,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_single_spring,SEAL SPECIFICATION,SEAL SPECIFICATION,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_single_spring,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_single_spring_6_1_5_1,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_single_spring_inner_seal,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_single_spring_inner_seal,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_single_spring_outer_seal,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_single_spring_outer_seal,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_stationary_spring,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_stationary_spring,SEAL SPECIFICATION,SEAL SPECIFICATION,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_stationary_spring_6_1_1_2,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_stationary_spring_inner_seal,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_stationary_spring_inner_seal,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_stationary_spring_outer_seal,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_stationary_spring_outer_seal,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_b,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_b,SEAL SPECIFICATION,SEAL SPECIFICATION,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_b_4_1_3,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_b_4_1_3_stationary_bellows,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_b_stationary_bellows,SEAL SPECIFICATION,SEAL SPECIFICATION,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_b_stationary_bellows,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_b_stationary_bellows_6_1_1_2,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_b_stationary_bellows_inner_seal,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_b_stationary_bellows_inner_seal,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_b_stationary_bellows_outer_seal,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_b_stationary_bellows_outer_seal,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_c,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_c,SEAL SPECIFICATION,SEAL SPECIFICATION,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_c_4_1_3,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_c_4_1_3_rotating_bellows,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_c_rotating_bellows,SEAL SPECIFICATION,SEAL SPECIFICATION,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_c_rotating_bellows,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_c_rotating_bellows_6_1_1_3,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_c_rotating_bellows_inner_seal,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_c_rotating_bellows_inner_seal,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_c_rotating_bellows_outer_seal,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_c_rotating_bellows_outer_seal,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
vendor,SEAL SPECIFICATION,SEAL SPECIFICATION,equipments,auxiliary_equipments,seal_auxiliary_system,pump
vendor,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
vendors_seal_code,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
vendors_seal_drawing_number,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
vendors_seal_drawing_number,SEAL SPECIFICATION,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_one,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_one_1cw_fl_category_one,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_one_1cw_fl_category_two_and_three,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_one_1cw_fx_category_one,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_one_segmented_carbon_bushing_category_two_and_three,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_three,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_three_3cw_bb_liquid,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_three_3cw_fb_liquid,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_three_3cw_ff_liquid,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_three_3nc_bb_gas,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_three_3nc_fb_gas,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_three_fixed_carbon_throttle_bushing,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_three_flush_connection,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_two,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_two_2cw_cs_gas,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_two_2cw_cw_liquid,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_two_2nc_cs_gas,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
arrangement_two_fixed_carbon_throttle_bushing,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
category_one,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
category_three,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
category_two,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
piping_plans,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
seal_code,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive_approval_for_gte_nine_set_screws,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive_other_specify,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
sleeve_shaft_drive_set_screws,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_single_spring,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_a_stationary_spring,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_b_stationary_bellows,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
type_c_rotating_bellows,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
vendor,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
vendors_seal_code,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
vendors_seal_drawing_number,SEAL SPECIFICATIONS,,equipments,auxiliary_equipments,seal_auxiliary_system,pump
identify_location_on_baseplate,SEAL SUPPORT SYSTEM MOUNTING,,construction_accessories,auxiliary_equipments,seal_auxiliary_system,pump
identify_location_on_baseplate,SEAL SUPPORT SYSTEM MOUNTING,,construction_accessories,auxiliary_equipments,seal_auxiliary_system,pump
interconnecting_piping_by,SEAL SUPPORT SYSTEM MOUNTING,,construction_accessories,auxiliary_equipments,seal_auxiliary_system,pump
interconnecting_piping_by,SEAL SUPPORT SYSTEM MOUNTING,,construction_accessories,auxiliary_equipments,seal_auxiliary_system,pump
seal_support_system_mounted_on_pump_baseplate,SEAL SUPPORT SYSTEM MOUNTING,,construction_accessories,auxiliary_equipments,seal_auxiliary_system,pump
seal_support_system_mounted_on_pump_baseplate,SEAL SUPPORT SYSTEM MOUNTING,,construction_accessories,auxiliary_equipments,seal_auxiliary_system,pump
seal_support_system_mounted_on_pump_baseplate,SEAL SUPPORT SYSTEM MOUNTING,,construction_accessories,auxiliary_equipments,seal_auxiliary_system,pump
seal_support_system_mounted_on_pump_baseplate,SEAL SUPPORT SYSTEM MOUNTING,,construction_accessories,auxiliary_equipments,seal_auxiliary_system,pump
ffkm,SECONDARY SEALS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
ffkm,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
fkm,SECONDARY SEALS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
fkm,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
fluoroelastomer,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
fluoroelastomer_fkm,SECONDARY SEALS,SEAL MATERILAS,materials,auxiliary_equipments,seal_auxiliary_system,pump
fluoroelastomer_fkm,SECONDARY SEALS,,materials,auxiliary_equipments,seal_auxiliary_system,pump
fluoroelastomer_fkm,SECONDARY SEALS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
fluoroelastomer_fkm,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
nbr,SECONDARY SEALS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
nbr,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
nitrile_butadiene_rubber,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
nitrile_butadiene_rubber_nbr,SECONDARY SEALS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
nitrile_butadiene_rubber_nbr,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
nitrile_butadiene_rubber_nbr,SECONDARY SEALS,,materials,auxiliary_equipments,seal_auxiliary_system,pump
nitrile_butadiene_rubber_nbr,SECONDARY SEALS,SEAL MATERILAS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_inlet_seal,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_inlet_seal,SECONDARY SEALS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_inlet_seal specify,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_inlet_seal_specify,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_inner_seal,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_inner_seal,SECONDARY SEALS,SEAL MATERILAS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_inner_seal,SECONDARY SEALS,,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_outer_seal,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_outer_seal,SECONDARY SEALS,,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_outer_seal,SECONDARY SEALS,SEAL MATERILAS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_outlet_seal,SECONDARY SEALS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_outlet_seal,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_outlet_seal specify,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_at_outlet_seal_specify,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_inlet_seal,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_inner_seal,SECONDARY SEALS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_inner_seal,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_outer_seal,SECONDARY SEALS,seal materials,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_outer_seal,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
other_outlet_seal,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
perfluoroelastomer,SECONDARY SEALS,SEAL MATERIALS,materials,auxiliary_equipments,seal_auxiliary_system,pump
perfluoroelastomer_ffkm,SECONDARY SEALS,,materials,auxiliary_equipments,seal_auxiliary_system,pump
