client_property_name,standard_property_name,possible_table_name,parent_table_name,,node_name,node_category,node_subpart_type,asset_class,reasoning,used_tool,,,,,,,,Document Name
BUTENE1,butene_1,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
CAT,catalyst,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
CAT,catalyst,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
ETHENE,ethene,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
ETHENE,ethene,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
H2,hydrogen,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
H2,hydrogen,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
H2O,water,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
H2O,water,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
I1076,i_1076,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
I1076,i1076,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
MBENZENE,methyl_benzene,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
MBENZENE,methylbenzene,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
METHANOL,methanol,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
METHANOL,methanol,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
MineralOil,mineral_oil,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
MineralOil,mineral_oil,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
N2,nitrogen,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
N2,nitrogen,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
O2,oxygen,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
O2,oxygen,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
OCTANE,octane,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
OCTANE,octane,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
OCTENE1,octene_1,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
OCTENE1,octene_1,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
POLYMER,polymer,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
POLYMER,polymer,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
PROPANE,propane,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
PROPANE,propane,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
PROPENE,propene,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
PROPENE,propene,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
QUENCH,quench,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
QUENCH,quench,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
TNOA,tnoa,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
TNOA,tri_noa,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Average wall thickness,average_wall_thickness,TUBE,"Design, Material, and Construction",,materials,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-L000E9360_1.pdf
Average wall thickness,average_wall_thickness,TUBE,"DESIGN, MATERIAL AND CONSTRUCTION",,materials,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3630_1.pdf
Layout,layout,TUBE,"Design, Material, and Construction",,materials,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-L000E9360_1.pdf
Layout,layout,TUBE,"DESIGN, MATERIAL AND CONSTRUCTION",,materials,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3630_1.pdf
Length,length,TUBE,"Design, Material, and Construction",,materials,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-L000E9360_1.pdf
Length,length,TUBE,"DESIGN, MATERIAL AND CONSTRUCTION",,materials,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3630_1.pdf
Material,material,TUBE,"Design, Material, and Construction",,materials,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-L000E9360_1.pdf
Material,material,TUBE,"DESIGN, MATERIAL AND CONSTRUCTION",,materials,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3630_1.pdf
No./Bundle,number_per_bundle,TUBE,"Design, Material, and Construction",,materials,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-L000E9360_1.pdf
No./Bundle,number_per_bundle,TUBE,"DESIGN, MATERIAL AND CONSTRUCTION",,materials,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3630_1.pdf
Pitch,pitch,TUBE,"Design, Material, and Construction",,materials,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-L000E9360_1.pdf
Pitch,pitch,TUBE,"DESIGN, MATERIAL AND CONSTRUCTION",,materials,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3630_1.pdf
Tube outside diameter,tube_outside_diameter,TUBE,"Design, Material, and Construction",,materials,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-L000E9360_1.pdf
Tube outside diameter,tube_outside_diameter,TUBE,"DESIGN, MATERIAL AND CONSTRUCTION",,materials,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3630_1.pdf
Flow Rate,flow_rate,VAPOR PROPERTIES,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Flow Rate,flow_rate,VAPOR PROPERTIES,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Flow Rate,flow_rate,VAPOR PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Vapor Act. Density,vapor_actual_density,VAPOR PROPERTIES,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Vapor Act. Density,vapor_actual_density,VAPOR PROPERTIES,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Vapor Act. Density,vapor_actual_density,VAPOR PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Vapor Act. Vol. Rate,vapor_actual_volume_rate,VAPOR PROPERTIES,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Vapor Act. Vol. Rate,vapor_actual_volume_rate,VAPOR PROPERTIES,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Vapor Act. Vol. Rate,vapor_actual_volume_rate,VAPOR PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Vapor CP,vapor_heat_capacity_at_constant_pressure,VAPOR PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Vapor CP,vapor_specific_heat_capacity,VAPOR PROPERTIES,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Vapor CP,vapor_specific_heat_capacity_cp,VAPOR PROPERTIES,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Vapor CP/CV Ratio,vapor_heat_capacity_ratio,VAPOR PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Vapor CP/CV Ratio,vapor_specific_heat_capacity_ratio,VAPOR PROPERTIES,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Vapor CP/CV Ratio,vapor_specific_heat_capacity_ratio_cp_to_cv,VAPOR PROPERTIES,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Vapor Molecular Weight,vapor_molecular_weight,VAPOR PROPERTIES,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Vapor Molecular Weight,vapor_molecular_weight,VAPOR PROPERTIES,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Vapor Molecular Weight,vapor_molecular_weight,VAPOR PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Vapor Viscosity,vapor_viscosity,VAPOR PROPERTIES,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Vapor Viscosity,vapor_viscosity,VAPOR PROPERTIES,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Vapor Viscosity,vapor_viscosity,VAPOR PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Vapor Z (from k),vapor_compressibility_factor,VAPOR PROPERTIES,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Vapor Z (from k),vapor_compressibility_factor,VAPOR PROPERTIES,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Vapor Z (from k),vapor_compressibility_factor_from_k,VAPOR PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Flow Rate,flow_rate,VAPOUR PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Vapor Act. Density,vapor_actual_density,VAPOUR PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Vapor Act. Vol. Rate,vapor_actual_volume_rate,VAPOUR PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Vapor CP,vapor_specific_heat_capacity_cp,VAPOUR PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Vapor CP/CV Ratio,vapor_specific_heat_capacity_ratio_cp_to_cv,VAPOUR PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
Vapor Molecular Weight,vapor_molecular_weight,VAPOUR PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Vapor Viscosity,vapor_viscosity,VAPOUR PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
Vapor Z (from k),vapor_compressibility_factor_from_k,VAPOUR PROPERTIES,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
